dcbf52428860d3ca,TID_XP_TEXT_UNLOCK_PUZZLEANDDRAGONS,"Kini, anda boleh membuka kunci Kurungan Bawah Tanah Clash of Clans dalam Teka-teki & Naga! Tekan butang di bawah untuk membuka permainan dan buka kuncinya."
af5f9a168825a679,TID_CLANGAMES_TASK_USE_ROCKET_BALLOONS,Kecoh Roket
0f155518d8347b5d,TID_LEGENDS_MATCHMAKING_ONGOING,Mencari lawan!
67bcc6dfd52a713a,TID_ALLIANCE_REQUEST_SENT,Permintaan dihantar!
3af90835afedf558,TID_ROGUE_KING,Raja Penyangak
c043f9e3c9e23a4d,TID_POPUP_BOOSTER_FILL_STORAGE_TITLE,Isi Penyimpanan?
154b66da2173a772,TID_CLAN_CASTLE_DEFEND,Mengawal
149f5c4108c37dbd,TID_BB_START_ATTACK_ALL_BUILDINGS_READY,Semua pertahanan sudah bersedia
2b66e404fbda1999,TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT,"Anda tidak perlu menggunakan pautan kod untuk bermain pada berbilang peranti iOS.\n\nUntuk bermain pada peranti iOS lain, sila pastikan anda dilog masuk ke Game Center dengan peranti lain. Kemudian, pada peranti ini, log masuk menggunakan akaun Game Center yang sama.\n\nPerkembangan anda akan disegerakkan secara automatik melalui akaun Game Center anda."
7837a7f806214573,TID_UPGRADE_INFO_ITEM_SPACER,<old> dan
16248b11e2c3beb8,TID_CHARACTER_ELITE_GOBLIN,Goblin Licik
f093540b5614b95d,TID_SHOCKWAVE_DAMAGE,Kerosakan gelombang kejutan: <number>
5f23f64ef1b768a5,TID_STAGE_BUILD_LIMIT_REACHED,Anda sudah ada maksimum <number>x <name> di Peringkat <stage>.
b797f4859600cb2f,TID_CHARACTER_INFO_AD_SEEKER_NO_EXPLOSION,"Binatang garang ini tertarik kepada Pertahanan Udara dan hebat dalam melindungi askar. Setelah dimusnahkan, ia wujud dalam bentuk lebih kecil dengan ancaman yang lebih lemah."
d1d40e49a447a5f4,TID_ALLIANCE_WAR_VISIT_FAILED_UNAVAILABLE,"Tidak dapat melawat, kampung tiada! sila cuba lagi kemudian."
439b665fc9cf3cc6,TID_SHOP_TITLE,Kedai
849bf853dd20304b,TID_INVITE_FRIEND_CONFIRMATION_TITLE,Tambah Rakan?
bccea1648bcc2f31,TID_BOOSTER_FREE_HERO_UPGRADE_ALT_2_LINE,Tukul Wira-wira
fc1e594a62fb3394,TID_ALLIANCE_WAR_LOOT_DELIVERED,Bonus rampasan perang telah dihantar ke khazanah anda!
72d617e637a1c002,TID_POPUP_BOOST_BARRACKS_AND_SPELLS,Galakkan kelajuan latihan askar dan membru sihir sebanyak <multiplier>x untuk <time>?
75fd7022e516f390,TID_REENGAGEMENT_CHALLENGES_FINISHED_1,"Bagus, ketua! Anda sudah bersedia untuk meneruskan perjalanan!"
46119d5213e0f06e,TID_NPC71,Peta Kertas
83b4f706ec16ff2b,TID_TUTORIAL_WAR_LEAGUE_15,Kita boleh gunakannya untuk beli item-item yang sangat berkuasa.
552f682e92c47720,TID_CLAN_GAMES_TAKE_A_TASK,Pilih
9caf3bd2a9f474b8,TID_WL_INFO_LIVE_TAB0_TEXT,"<cFCE27F>Apakah itu Minggu Pertempuran? </c>\n\nDalam setiap minggu pertempuran, klan anda akan dikumpulkan dengan tujuh klan lain daripada peringkat liga anda. Dalam tujuh hari seterusnya, klan anda akan bertempur sesama klan lain untuk menentukan klan terbaik dalam kumpulan anda! Klan yang cemerlang akan dinaikkan pangkat ke peringkat liga lebih tinggi manakala klan dengan prestasi kurang baik akan diturunkan peringkat.\n\nApabila minggu pertempuran bermula, klan anda akan memasuki tempoh persediaan untuk hari perang pertama anda. Ketika hari persediaan, anda boleh memilih peserta untuk perang seterusnya dari mereka yang mendaftar. Perang pertama akan bermula selepas 24 jam. Pada masa yang sama, persediaan untuk perang hari kedua juga akan bermula!"
08df5cb79e69c2f3,TID_ACHIEVEMENT_NPC_STARS3_TITLE,Dapatkan lebih banyak Goblin!
fce4137b9144a4f1,TID_BOOSTER_FILL_DARK_ELIXIR_STORAGE_OFFER_INFO,<num>x Rune Eliksir Kejahatan - mengisi Penyimpan Eliksir Kejahatan anda sepenuhnya
d63a5549f71dc7c6,TID_CLAN_RECRUITMENT_OPT_IN_ITEM_TITLE,Inginkan klan mencari anda sebaliknya?
1febb30a95ddff7a,TID_PREPARE_DURATION,Persediaan:
7f897bc0c7b69620,TID_COPY_ACTION_BUTTON,Salin
f62295cb10bf1dc2,TID_HERO_INSTRUCTIONS_ROYAL_CHAMPION,Lepasi benteng dan serang! Juara Diraja hanya takut akan empat perkara dan musuh bukan salah satunya. Dia menyerang dengan lembing pada jarak dekat dan lempar perisanya untuk meruntuhkan pertahanan apabila keupayaan Perisai Pencarian dibuka!
080eae3d9db96c8b,TID_CAPBUILD_BARRACKS_SUPER_DRAGON_INFO,Dengan pengalaman lalu kita tahu kayu bukan bahan terbaik untuk menempatkan naga. Hairannya bangunan ini belum terbakar.
e0202452856b0446,TID_ACHIEVEMENT_GEAR_UP_TITLE,Perlengkapan Tinggi
ef8741b9f264ac2f,TID_CLANGAMES_TASK_INFO_WIN_HOMEBATTLES,Memenangi <num> pertempuran berbilang pemain.
7eacf447a07d2edf,TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_MEGAPEKKA,Meraih satu bintang dari <num> Pertempuran Pembina menggunakan <num2> P.E.K.K.A Gagah.
4d65a5b6baec3468,TID_TUTORIAL_ATTACK_DONE3,"Ketua, kamu lakukan serangan terbaik! Kita dapat rampasan sebagai hadiah!"
4748c3d58c38b237,TID_ALLIANCE_WAR_BEST_NO_ATTACK_FRIENDLY,Tiada klan terbaik
5f4dd97a477d267c,TID_CLANGAMES_TASK_LOOT_DARKELIXIR,Rompakan Eliksir Kejahatan
bca60a5fc3602874,TID_TENCENT_USER_PRIVACY_POPUP_TEXT_1,在您使用我们(腾讯)服务前，请您务必审慎阅读、充分理解<TOS>、<PP>、<CHILDREN>、<THIRDPARTY>的各条款。同时，您应特别注意前述协议中免除或者限制我们责任的条款、对您权利进行限制的条款、约定争议解决方式和司法管辖的条款。如您已详细阅读并同意以上条款，请点击\q同意\q开始使用我们的服务。\n我已经详细阅读并同意<TOS>、<PP>、<CHILDREN>、<THIRDPARTY>。\n
ed742f10358186d2,TID_MAGIC_SCENERY,Latar Ajaib
b2d2cac17065613b,TID_SUGGESTED_PLAYERS_TITLE,Pemain dicadangkan
22fc884cf07c4d90,TID_INFO_TARGET_TYPE_GROUND_AND_AIR,Darat & Udara
183bf72dfad8de53,TID_ALL_BUILDERS_AVAILABLE,Semua naik taraf selesai
c55a19c60d7161b8,TID_PRIZE_SHOP_ITEM_PURCHASED_INVENTORY,<item> ditambah ke inventori anda.
8cb33231ab6f5223,TID_REENGAGEMENT_BUILDER_2,Tolong tandatangan di sini... dan di sini untuk luluskannya.
823b386e6877eac8,TID_TIME_LEFT_NONE,Hampir!
39948cacc268c1ed,TID_CLANGAMES_TASK_CLEAR_OBSTACLES,Senaman Berkebun
7e9c08e649291ccd,TID_EVENT_TOKENS,Pingat Gabungan
7d6410741b4cbaa7,TID_LEGENDS_ESTIMATED_SEARCH_TIME,Masa yang Dianggarkan: <time>
09164bc969f041ca,TID_LOCAL_NOTIFICATION_CLAN_GAMES_TASK_EXPIRING,Cabaran Permainan Klan anda akan tamat tidak lama lagi!
9f0ca85a1c2ee393,TID_DECORATION_WINDMETER,Mata Angin
df3a110c5cba8671,TID_STARTER_TH3_INFO_BUILDLABORATORY,Dapatkan makmal dari kedai
56d9ee3e7477ffa6,TID_INFO_NO_TAG,Tiada label dipilih
c5d87bf36b125611,TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BOWLERS,Masa Menyerang!
e7ae53009354bbf3,TID_NEWS_UPDATE_AIR_MORTAR_TEXT,
eaef09c4a7dd4066,TID_LOCAL_NOTIFICATION_FORGOT_ARMY,"Alamak, anda terlupa untuk melatih tentera anda?"
e5cc511b32a8ea7d,TID_LINK_CODE_GENERATE_CODE_TEXT,Gunakan kod pautan di bawah untuk memindahkan kampung anda ke Gedung Aplikasi Android. Lihat tutorial untuk panduan terperinci!
a979c9f227e82a55,TID_LOCAL_NOTIFICATION_LABORATORY_UPGRADE_DONE,<item> dinaik taraf ke tahap <level>
d0c8c4830b995d6c,TID_SPELL_FACTORY_VOUCHER_CLAIM_FAILED_TITLE,Gagal tuntut baucar
b2cab4dab1dedeb6,TID_NOT_ENOUGH_SPACE_IN_TREASURY,Dewan Bandaran anda tidak mempunyai ruang yang cukup untuk <booster>.
29badc3ad2d09ec5,TID_ALLIANCE_WAR_NO_HEROIC_VICTORY,Tiada
0775331513a99513,TID_SPECIAL_OFFER_INFO_BUILDERBASE_ANNIVERSARY_NOTIFICATION,"Ketua, tawaran ulang tahun Pangkalan Pembina khas tersedia untuk anda!"
e55b99286d43ef1f,TID_SETTINGS_API_TOKEN_RECEIVED,Token API: <token>
d5c67760e762429b,TID_BOOSTER_BOOST_ALL_PRODUCTION_TEXT,"Guna Posyen Latihan untuk menggalakkan latihan askar, membru sihir dan penjanaan semula wira <multiplier>x lebih cepat selama <time>?"
a71ef831957501a8,TID_TUTORIAL_ELIXIR_CART_4,Mari kita kumpul eliksir dan menggunakannya dengan sebaik-baiknya!
ec7f306335da209e,TID_BUY_LAYOUT_SLOT_TEXT,Adakah anda pasti ingin beli slot susun atur baharu?
7263247d0ed90058,TID_CHARACTER_INFO_FIREMITE,
606e206aad122afb,TID_NPC_KING_HEALTH_LOW,Nilai nyawa <c9916c8>Raja Orang Gasar</c> sedang menurun. Aktifkan keupayaannya!
0165d2b74a2cdc3c,TID_STARTER_TH3_INFO_BUILDMORTAR,Dapatkan Mortar dari kedai
42bd2cdd7e301c15,TID_SCENERY_HOG_MOUNTAIN,Latar Gunung Khinzir
a5e05bd9afc83cc8,TID_CLANGAMES_TASK_INFO_USE_HEADHUNTERS,Meraih <num> bintang dari pertempuran berbilang pemain menggunakan <num2> Pemburu Wira.
63de48dc82baa71f,TID_BOOSTER_FILL_DARK_ELIXIR_STORAGE,Rune Eliksir Kejahatan
bab8ada0a866c06f,TID_RESOURCE_BUY_CONFIRMATION,Sumber diterima!
6e73875195100b02,TID_SIEGES_FEATURE_DESCRIPTION,Mesin Kepungan ialah senjata khas yang dicipta di dalam Bengkel dan membawa askar Istana Klan anda.
61d7fd29783b66ed,TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOKS_AND_ALLRUNES_INFO_9999,• <booster1>x Cincin Benteng - menaik taraf benteng dengan serta-merta (benteng bertahap lebih tinggi mungkin memerlukan beberapa cincin untuk menaik taraf)\n• <booster2>x Rune Eliksir - mengisi penuh Penyimpan Eliksir anda\n• <booster3>x Rune Emas - mengisi penuh Penyimpan Emas anda\n• <booster4>x Rune Eliksir Kejahatan - mengisi penuh Penyimpan Eliksir Kejahatan anda\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli sebanyak 2 kali!\n\nDapatkan Pek Ulang Tahun sekarang untuk tempoh terhad!
653239a0132f47d3,TID_RESEARCH2_ABILITY_TITLE,Keupayaan Khas
bbae090f4365f564,TID_CLAN_TAG_NEWBIE_FRIENDLY,Persahabatan Baharu
e6b6e099048d868b,TID_HINT_GUARD,Pengawal aktif melindungi anda daripada serangan dan membolehkan anda menyerang yang lain secara bebas!
fe92217ed7fc7f77,TID_BUILDING_ALLIANCE_CASTLE,Istana Klan
760491263150c76f,TID_MOVE_MASTER_BUILDER_ERROR_HUT,Pondok Pakar Pembina perlu dibina di Kampung Asal.
0ef823d979d2ecd5,TID_PET_ABILITY_INFO_BARKY,L.A.S.S.I boleh lompat melepasi benteng untuk menyerang sasaran di seberang.
d860b72e60a75b42,TID_NPC_CHALLENGE_TH10_MINER_HEALERS,Kerahkan <c54a0fe>Penyembuh</c> untuk memastikan <c9916c8>Permaisuri Pemanah</c> kekal hidup.
565cb3995d068536,TID_LEAGUE_RUBY3_SHORT,Delima III
1c6bcbb30da6597e,TID_PRESET_ORIGINAL_TROOP_ALREADY_INCLUDED,Askar asal sudah berada di dalam tentera
9a6669256ff16ee5,TID_SHOP_CATEGORY_TREASURE,Harta Karun
a38ad3506154dce6,TID_PLAYER_ATTACKING_YOU,Pemain menyerang anda:
a7b8aaed63c20924,TID_CAPITAL_PLAYGROUND_INTRO,Seorang rakan klan telah menyerang daerah ini. Mari kita menyambung dari tempat dia berhenti!
4f50ea807a569cc2,TID_DECO_HILL_6,Puncak kecil
489056b5eeaadf29,TID_ATTACK_FRIEND_BUTTON,Cabar
b2e89b66d9c1a85b,TID_RAID_WEEKEND_RAIDS_COMPLETED,Serbuan selesai:
e8ffc7f296dadda9,TID_CLANGAMES_TASK_INFO_DESTROY_BB_MULTIMORTAR,Musnahkan <num> <building> dalam Pertempuran Pembina.
f7e6299bf08c601b,TID_TUTORIAL_SEASON_CHALLENGE_2,"Mulai sekarang, akan ada cabaran dan ganjaran baharu yang tersedia setiap bulan!"
9fba5b2a0f5ae430,TID_DIAMOND_BUNDLE_RED,(Pek Wira)RED
be85ddac0ec3ea23,TID_ACHIEVEMENT_DESTROY_BUILDER_COMPLETED,Jumlah Pondok Pembina dimusnahkan: <value>
ad3890f17c5ca2be,TID_CHARACTER_RIDERLESS_HOG,Khinzir Super
ab2b0e592bae90c3,TID_POPUP_BOOST_GOLD_MINE,Gandakan pengeluaran emas untuk <time>?
8af025f021899f01,TID_PUSH_UNDER_ATTACK,Kampung anda sedang diserang oleh <attacker>!
6e76df9375cdadd3,TID_TRAP_TORNADO_INFO_SHORT,"Angin berpusar-pusar, semua benda dibawa terbang!"
5c5f0fa327770c2a,TID_TUTORIAL_CLASHOWEEN_EVENT_A4,Izinkan saya menunjukkan ciptaan terbaharu saya...
64beb1619c35ec02,TID_MULTIPLAYER_BONUS_AVAILABLE_AGAIN,Seterusnya dalam: <time>
bdfe24e9ce68a6fb,TID_NPC18,Istana Melantun
8f5e67ae22973a6e,TID_PET_HEALER_INFO,Unikorn sukar mempercayai orang tetapi anda boleh memikat hatinya dengan sedikit kasih sayang dan kesabaran. Unikorn boleh menyembuhkan sebarang luka ringan dan parah sebaik Penyembuh!
a286adfd037c4d06,TID_ALLIANCE_GAMES_REVIVE_TASK,Tambah Masa
d17bbafa9c7f4a7e,TID_PLAYER_ALREADY_REPORTED,Anda sudah membuat laporan mengenai pemain ini!
7a60c8726789b0b4,TID_SUPER_TROOP_ACTIVATE,Aktifkan
59e59ea76d8f5fd8,TID_LOGIN_TO_FACEBOOK_BUTTON,Log Masuk ke Facebook
2a8ae6fdd68c4170,TID_COSMETICS_CUSTOM_TEXTURES,Tekstur Tersuai
b2792ccc48d5780e,TID_CHALLENGE_SWITCH_LAYOUT,Susun Atur yang Dipilih
17bbde81ebc34588,TID_WAROPTIN_LEAVE,Tinggalkan
fed2829b05efddab,TID_DIAMOND_BUNDLE_MAGICITEMS_TROOP_LEVEL_PACK_INFO,• <gems> Permata\n• <res0> Eliksir\n• <booster1>x Buku Laga\n• Tiada had penyimpanan!\n\nSemua yang anda perlukan untuk naik taraf askar anda!\n\nJangan terlepas tawaran ini!
10199984791b9c1f,TID_REENGAGEMENT_BUILDER_3,Pembina juga ada pelan untuk kerja di masa depan.
83bd7d5e8dba56ac,TID_SHOP_CATEGORY_DIAMONDS,Permata
982e9bcfed20407f,TID_REENGAGEMENT_BUILDER_4,Semak senarainya jika anda perlukan idea!
b94a782461f4dce0,TID_EXTERNAL_URL_TITLE,Notis
28d7196af4e2827e,TID_CAPITAL_RAID_VISIT_FAILED,Gagal meninjau daerah
2c4956601f771cc4,TID_ACHIEVEMENT_ACCOUNT_BOUND,Sambungkan akaun anda ke rangkaian sosial untuk penyimpanan selamat.
1c21d460d5febe52,TID_DUPLICATE_SPELL_INFO,Tukarkan Sihir ini menjadi tentera timbul!\n\nSihir Klon mencipta kitaran mewujudkan yang mencipta salinan askar jangka hayat terhad yang memasukinya. Hanya mewujudkan sehingga ruang rumah maksimum bagi tentera.
351d1b0cb3da1434,TID_LEAGUE_WOOD3_SHORT,Kayu III
6b5671ee145cea64,TID_OBSTACLE_TRUNK,Dahan
18c674f158b2a1e5,TID_BUILDING_TEXT_REQUEST,Minta
3fede18ee426a5f7,TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT_TITLE,Daftar Masuk Google Play Baru
06929b530ba327b6,TID_UNIT_STORAGE_CAPACITY,Kapasiti askar: <number>
9c2ee030dd2092f7,TID_DIAMOND_BUNDLE_BH4_INFO,"• <gems> Permata\n• <res0> Eliksir\n• Tempat Pengawal Tahap 1\n• Bom Udara Tahap 1\n\nTiada masa pembinaan, tiada had penyimpanan!\n\nJangan terlepas tawaran SATU kali<cffec78> bernilai <value>X</c> ini!"
a991af7d5833250c,TID_PARTY_WIZARD,Ahli Sihir Parti
eca282c86bbedd8b,TID_SHOP_PURCHASED,Dimiliki
c470cd40139151fa,TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT_TITLE,Amaran Akaun Google
53e767eb6cda988b,TID_BONUS,<percentage> Bonus:
23a79967e6c98f92,TID_GEAR_EARTHQUAKE_BOOTS,But Gempa Bumi
c744a17b691543eb,TID_AGE_GATE_ERROR_PROMPT,Sila masukkan umur anda untuk teruskan.
e7cc7fe5355dd2c9,TID_NEWS_BOMB_TOWER_UPDATE_TEXT,"• Membedil musuh darat dengan bom kecil dari jarak dekat!\n• Menara Bom meletup apabila dihapuskan, menyeksa askar huru-hara berdekatan!\n• Menara Bom boleh didapati di Dewan Bandar 8"
09adaaae24c07dbf,TID_NAME_CHANGE_PREVENTED,Penukaran nama dilumpuhkan untuk <time>
f719473cf8dfd61a,TID_BONUSES_ASSIGNED,Bonus telah diperuntukkan
e70f273c56181749,TID_STARTER_WINSTARS,Tempur demi Bintang!
6e24738faf633ffc,TID_CLANGAMES_TASK_USE_SNEAKY_GOBLINS,Tipu Helah
27764edad860e884,TID_CHARACTER_BABY_DRAGON_ACTIVE_INFO,"Ketika bersin, api akan keluar dan melakukan <num> kerosakan apabila diaktifkan."
e461f2d932194729,TID_BATTLEPASS_TASK_INFO_USE_NIGHTWITCHES,Mengerahkan Sihir Perempuan Malam untuk meraih <num> bintang dari Pertempuran Pembina.
54344373f950c611,TID_GEAR_INFO_FROZEN_ARROW,Anak panah berais memperlahankan sasaran yang mengenainya.
cf40e8e6740c9313,TID_WARNING_CANNOT_COPY_LAYOUT_WHILE_EDITING,Anda tidak boleh menyalin susun atur semasa mengedit yang lain.
f7e72694aef1d4e3,TID_REINFORCEMENT_CAMP_INFO,Kem Bantuan menyediakan bantuan semasa pertempuran apabila anda mencapai peringkat tertentu.
8b513929bd528a53,TID_ALLIANCE_REJECT_MESSAGE_TITLE,Tolak: <name>
9ad62b32e9eeec61,TID_6ANNIVERSARY_OFFER_MAGICITEMS_BOOKS_AND_RUNES_INFO_9999,• <booster1>x Buku Wira-wira - melengkapkan mana-mana naik taraf wira dengan serta-merta\n• <booster2>x Buku Bangunan - melengkapkan mana-mana naik taraf bangunan dengan serta-merta\n• <booster3>x Rune Emas - mengisi penuh Penyimpan Emas anda\n• <booster4>x Rune Eliksir Kejahatan - mengisi penuh Penyimpan Eliksir Kejahatan anda\n\n• Tiada had penyimpanan!\n• Tawaran ini boleh dibeli sebanyak 2 kali!\n\nDapatkan Pek Ulang Tahun sekarang untuk tempoh terhad!
74454c8630ab03a0,TID_KUNLUN_APP_STORE_HUAWEI,Huawei
4415b35765230f19,TID_CHALLENGE_CHANGE_LAYOUT,Ubah susun atur
7b9772c7496e962f,TID_HINT_USE_SPELLS,Sihir boleh memberikan kesan besar kepada hasil pertempuran. Pastikan untuk menggunakannya!
b22e83e5e843e073,TID_CREATOR_TAG_BEING_SENT,Sedang hantar kod...
ff3ede1acdb0659d,TID_CAPBUILD_MULTIMORTAR,Berbilang Mortar
fe6107ba3c8a3cd8,TID_POISON_CLOUD,Sihir Beracun
f1b6654ce6da033f,TID_BATTLERAM,Pemadat Pertempuran
f8450cf89ef2176e,TID_CLANGAMES_TASK_USE_MINERS,Operasi Melombong
51049147f1d78aa4,TID_BOOSTER_BUILDERS_OFFER_INFO,<num>x Posyen Pembina - pembina anda akan berkerja <multiplier>x lebih cepat selama <time>
49f31a56d827f441,TID_NEWS_UPDATE_LEGEND_LEAGUE_TEXT,
32c7af4b047fbd4c,TID_WAR_INFO_HEADLINE,Gambaran Keseluruhan
1887f36c23f5cf86,TID_NEWS_UPDATE_BOOKMARKS_TITLE,
d4a8b3b89e9e5408,TID_VILLAGE_OBJECT_ROWBOAT_INFO,Pembina Pakar boleh melawat Kampung anda untuk memberikan penambahan khas kepada bangunan anda! Cari pilihan Berlengkap dalam pertahanan Kampung anda!
25c2d0ddca65ed87,TID_ALLIANCE_WAR_CLAN_BANK,Penyimpanan Klan:
4eab98953fc83914,TID_BOOSTER_FINISH_SPELL_UPGRADE_INFO,Buku ajaib yang ditulis oleh ahli sihir tidak dikenali ini boleh digunakan untuk menyelesaikan mana-mana pemasa naik taraf sihir dengan segera. Berfungsi di Kampung Asal.
57517a5f8122599c,TID_ALLIANCE_PROMOTE_BUTTON,Naikkan kepada <role>
eee272907a721f3a,TID_CAPITAL_GRAVEYARD_SPELL,Sihir Tanah Perkuburan
42489bb47210271e,TID_SPELL_FROST_INFO,
8c35aeab50e84a52,TID_BOOSTER_MAX_LEVEL_ARMY_ALT_2_LINE,Posyen Kuasa
4337e2e40df6d8b5,TID_FRIENDS_ONLINE,Dalam Talian
